"appid","max_discount","has_discount","first_discount_date"
"392110",75,TRUE,"2019-04-07"
"394310",75,TRUE,"2019-05-09"
"394360",75,TRUE,"2019-05-30"
"39500",75,TRUE,"2019-06-25"
"39510",75,TRUE,"2019-06-25"
"397340",75,TRUE,"2019-06-25"
"397950",75,TRUE,"2019-05-09"
"398850",75,TRUE,"2019-06-04"
"3990",75,TRUE,"2019-12-19"
"4000",75,TRUE,"2019-06-25"
"40100",75,TRUE,"2019-06-21"
"40300",75,TRUE,"2019-04-22"
"40390",75,TRUE,"2019-04-22"
"404540",75,TRUE,"2019-06-25"
"404730",75,TRUE,"2019-10-28"
"405310",75,TRUE,"2019-04-18"
"405900",75,TRUE,"2019-04-29"
"40700",75,TRUE,"2019-06-25"
"407330",75,TRUE,"2019-05-20"
"40950",75,TRUE,"2019-04-07"
"409710",75,TRUE,"2019-05-16"
"409720",75,TRUE,"2019-05-16"
"412050",75,TRUE,"2019-05-13"
"414700",75,TRUE,"2019-06-25"
"414740",75,TRUE,"2019-06-25"
"415200",75,TRUE,"2019-06-25"
"418340",75,TRUE,"2020-01-23"
"424840",75,TRUE,"2019-06-25"
"425160",75,TRUE,"2019-06-26"
"425580",75,TRUE,"2019-06-25"
"426000",75,TRUE,"2019-06-25"
"427490",75,TRUE,"2019-05-27"
"428900",75,TRUE,"2019-04-22"
"42910",75,TRUE,"2019-04-08"
"42960",75,TRUE,"2019-04-22"
"429660",75,TRUE,"2019-04-29"
"431600",75,TRUE,"2019-06-25"
"438020",75,TRUE,"2019-05-28"
"442780",75,TRUE,"2019-06-10"
"443810",75,TRUE,"2019-05-09"
"444480",75,TRUE,"2019-05-28"
"445310",75,TRUE,"2019-06-25"
"448440",75,TRUE,"2019-04-25"
"448510",75,TRUE,"2019-05-13"
"448630",75,TRUE,"2019-05-28"
"451020",75,TRUE,"2019-06-25"
"452060",75,TRUE,"2019-04-29"
"453980",75,TRUE,"2019-10-28"
"454080",75,TRUE,"2019-04-29"
"456670",75,TRUE,"2019-04-19"
"4570",75,TRUE,"2019-05-16"
"45760",75,TRUE,"2019-04-25"
"4580",75,TRUE,"2019-05-16"
"460120",75,TRUE,"2019-04-18"
"460790",75,TRUE,"2019-04-29"
"460810",75,TRUE,"2019-04-29"
"460920",75,TRUE,"2019-06-17"
"461890",75,TRUE,"2019-04-22"
"464060",75,TRUE,"2019-06-25"
"466300",75,TRUE,"2019-04-11"
"467390",75,TRUE,"2019-05-20"
"4700",75,TRUE,"2019-06-25"
"471010",75,TRUE,"2019-05-16"
"471550",75,TRUE,"2019-05-16"
"473690",75,TRUE,"2019-05-07"
"474960",75,TRUE,"2019-06-25"
"4760",75,TRUE,"2019-06-25"
"477770",75,TRUE,"2019-04-29"
"47780",75,TRUE,"2019-06-25"
"477980",75,TRUE,"2019-05-17"
"47810",75,TRUE,"2019-06-25"
"47870",75,TRUE,"2019-06-25"
"47890",75,TRUE,"2019-06-25"
"48220",75,TRUE,"2019-06-25"
"48240",75,TRUE,"2019-05-20"
"4850",75,TRUE,"2019-06-25"
"485830",75,TRUE,"2019-04-07"
"486310",75,TRUE,"2019-04-07"
"486480",75,TRUE,"2019-05-23"
"48700",75,TRUE,"2019-06-25"
"491260",75,TRUE,"2019-06-25"
"491650",75,TRUE,"2019-05-28"
"493490",75,TRUE,"2019-06-25"
"493840",75,TRUE,"2019-04-25"
"49520",75,TRUE,"2019-04-07"
"495280",75,TRUE,"2019-04-29"
"496300",75,TRUE,"2019-04-07"
"498240",75,TRUE,"2019-09-03"
"50130",75,TRUE,"2019-04-15"
"502520",75,TRUE,"2019-06-25"
"506610",75,TRUE,"2019-12-23"
"513590",75,TRUE,"2019-05-28"
"515220",75,TRUE,"2019-05-30"
"524580",75,TRUE,"2019-04-18"
"525480",75,TRUE,"2019-04-29"
"525920",75,TRUE,"2019-06-25"
"526290",75,TRUE,"2019-04-22"
"528200",75,TRUE,"2019-05-24"
"536220",75,TRUE,"2020-01-23"
"537800",75,TRUE,"2019-05-02"
"539440",75,TRUE,"2019-04-22"
"542550",75,TRUE,"2019-05-06"
"543460",75,TRUE,"2019-04-25"
"55150",75,TRUE,"2019-05-16"
"55230",75,TRUE,"2019-05-28"
"562730",75,TRUE,"2019-06-25"
"563120",75,TRUE,"2019-05-28"
"56400",75,TRUE,"2019-05-16"
"567250",75,TRUE,"2019-05-17"
"575840",75,TRUE,"2019-04-29"
"576130",75,TRUE,"2019-04-27"
"57640",75,TRUE,"2019-06-25"
"57730",75,TRUE,"2019-06-25"
"577940",75,TRUE,"2019-06-25"
"578330",75,TRUE,"2019-04-18"
"581030",75,TRUE,"2019-06-26"
"581600",75,TRUE,"2019-04-15"
"601430",75,TRUE,"2019-06-07"
"607880",75,TRUE,"2019-04-29"
"607890",75,TRUE,"2019-04-29"
"61700",75,TRUE,"2019-06-25"
"637100",75,TRUE,"2019-04-29"
"647830",75,TRUE,"2019-04-18"
"65800",75,TRUE,"2019-06-25"
"65980",75,TRUE,"2019-05-06"
"667600",75,TRUE,"2019-06-25"
"675010",75,TRUE,"2019-04-30"
"675260",75,TRUE,"2019-09-03"
"718650",75,TRUE,"2019-06-05"
"73010",75,TRUE,"2019-04-29"
"73170",75,TRUE,"2019-04-15"
"748370",75,TRUE,"2019-05-18"
"7600",75,TRUE,"2019-04-22"
"7610",75,TRUE,"2019-04-22"
"7620",75,TRUE,"2019-04-22"
"7760",75,TRUE,"2019-04-22"
"78000",75,TRUE,"2019-06-25"
"8800",75,TRUE,"2019-05-06"
"8870",75,TRUE,"2019-05-16"
"9200",75,TRUE,"2019-05-16"
"92800",75,TRUE,"2019-06-25"
"9450",75,TRUE,"2019-05-16"
"9480",75,TRUE,"2019-05-28"
"95400",75,TRUE,"2019-06-25"
"562430",74,TRUE,"2019-04-08"
"485980",72,TRUE,"2019-05-20"
"107410",70,TRUE,"2019-05-16"
"12110",70,TRUE,"2019-06-25"
"12120",70,TRUE,"2019-06-25"
"13520",70,TRUE,"2019-05-16"
"19900",70,TRUE,"2019-05-16"
"201310",70,TRUE,"2019-06-25"
"201810",70,TRUE,"2019-06-07"
"20510",70,TRUE,"2019-05-16"
"208200",70,TRUE,"2019-06-07"
"221680",70,TRUE,"2019-05-30"
"22320",70,TRUE,"2019-06-25"
"22330",70,TRUE,"2019-06-25"
"227860",70,TRUE,"2019-05-19"
"233980",70,TRUE,"2019-04-07"
"239030",70,TRUE,"2019-05-09"
"24010",70,TRUE,"2019-04-18"
"240720",70,TRUE,"2019-06-25"
"245470",70,TRUE,"2019-06-25"
"245490",70,TRUE,"2019-05-16"
"250340",70,TRUE,"2019-06-25"
"265550",70,TRUE,"2019-04-25"
"274900",70,TRUE,"2019-05-13"
"278080",70,TRUE,"2019-10-17"
"2810",70,TRUE,"2019-06-25"
"2820",70,TRUE,"2019-06-25"
"282440",70,TRUE,"2019-11-26"
"282900",70,TRUE,"2019-04-18"
"287700",70,TRUE,"2019-06-25"
"289650",70,TRUE,"2019-05-23"
"289950",70,TRUE,"2019-06-25"
"290340",70,TRUE,"2019-04-28"
"292030",70,TRUE,"2019-04-08"
"299740",70,TRUE,"2019-05-16"
"302510",70,TRUE,"2019-06-25"
"304410",70,TRUE,"2019-04-08"
"306760",70,TRUE,"2019-06-25"
"307780",70,TRUE,"2019-06-20"
"313010",70,TRUE,"2019-06-25"
"313160",70,TRUE,"2019-05-14"
"314150",70,TRUE,"2019-06-25"
"314410",70,TRUE,"2019-06-25"
"321410",70,TRUE,"2019-06-25"
"324310",70,TRUE,"2019-06-25"
"32470",70,TRUE,"2019-05-02"
"341800",70,TRUE,"2019-06-25"
"345180",70,TRUE,"2019-06-25"
"350080",70,TRUE,"2019-06-07"
"351710",70,TRUE,"2019-04-18"
"353270",70,TRUE,"2019-04-18"
"357190",70,TRUE,"2019-04-25"
"367500",70,TRUE,"2019-06-25"
"368500",70,TRUE,"2019-05-23"
"370540",70,TRUE,"2019-06-25"
"379720",70,TRUE,"2019-06-07"
"384190",70,TRUE,"2019-04-08"
"388440",70,TRUE,"2019-06-25"
"404680",70,TRUE,"2019-06-25"
"406150",70,TRUE,"2019-06-24"
"406290",70,TRUE,"2019-04-30"
"408760",70,TRUE,"2019-06-25"
"414340",70,TRUE,"2019-05-14"
"41700",70,TRUE,"2019-05-16"
"4500",70,TRUE,"2019-05-16"
"45740",70,TRUE,"2019-04-25"
"45770",70,TRUE,"2019-04-25"
"460930",70,TRUE,"2019-05-02"
"462770",70,TRUE,"2019-05-09"
"466860",70,TRUE,"2019-06-25"
"470220",70,TRUE,"2019-06-25"
"485510",70,TRUE,"2019-04-29"
"502370",70,TRUE,"2019-05-16"
"523120",70,TRUE,"2019-05-09"
"527100",70,TRUE,"2019-04-29"
"555220",70,TRUE,"2019-06-25"
"561600",70,TRUE,"2019-05-20"
"567780",70,TRUE,"2019-07-25"
"575550",70,TRUE,"2019-05-10"
"577230",70,TRUE,"2019-05-06"
"599460",70,TRUE,"2019-04-29"
"612880",70,TRUE,"2019-06-07"
"627270",70,TRUE,"2019-05-20"
"641990",70,TRUE,"2019-06-03"
"644570",70,TRUE,"2019-05-10"
"650000",70,TRUE,"2019-06-07"
"657200",70,TRUE,"2019-06-23"
"665180",70,TRUE,"2019-05-10"
"6800",70,TRUE,"2019-06-25"
"705120",70,TRUE,"2019-05-06"
"712840",70,TRUE,"2019-05-10"
"740260",70,TRUE,"2019-06-26"
"7520",70,TRUE,"2019-05-20"
"9010",70,TRUE,"2019-06-25"
"435400",69,TRUE,"2019-06-25"
"535230",69,TRUE,"2019-04-15"
"654880",69,TRUE,"2019-10-11"
"428690",68,TRUE,"2019-06-25"
"741260",68,TRUE,"2019-04-07"
"202970",67,TRUE,"2019-04-07"
"202990",67,TRUE,"2019-04-07"
"209160",67,TRUE,"2019-04-07"
"209170",67,TRUE,"2019-04-07"
"228260",67,TRUE,"2019-04-08"
"232090",67,TRUE,"2019-05-14"
"25000",67,TRUE,"2019-04-26"
"268130",67,TRUE,"2019-06-09"
"292730",67,TRUE,"2019-04-07"
"304390",67,TRUE,"2019-04-22"
"311290",67,TRUE,"2019-04-30"
"311560",67,TRUE,"2019-05-23"
"317820",67,TRUE,"2019-06-25"
"359550",67,TRUE,"2019-04-07"
"365360",67,TRUE,"2019-05-09"
"405640",67,TRUE,"2019-06-25"
"40960",67,TRUE,"2019-04-07"
"40980",67,TRUE,"2019-04-07"
"411300",67,TRUE,"2019-05-16"
"418370",67,TRUE,"2019-04-25"
"418460",67,TRUE,"2019-05-14"
"445190",67,TRUE,"2019-04-08"
"476600",67,TRUE,"2019-04-07"
"476620",67,TRUE,"2019-04-07"
"489830",67,TRUE,"2019-06-07"
"504210",67,TRUE,"2019-06-25"
"8980",67,TRUE,"2019-06-04"
"15100",66,TRUE,"2019-05-23"
"15120",66,TRUE,"2019-06-25"
"15210",66,TRUE,"2019-06-25"
"224500",66,TRUE,"2019-12-20"
"235600",66,TRUE,"2019-06-03"
"239140",66,TRUE,"2019-04-18"
"242050",66,TRUE,"2019-05-23"
"251570",66,TRUE,"2019-06-25"
"256290",66,TRUE,"2019-06-25"
"274520",66,TRUE,"2019-06-25"
"285310",66,TRUE,"2019-06-25"
"285330",66,TRUE,"2019-06-25"
"294860",66,TRUE,"2019-04-29"
"304430",66,TRUE,"2019-06-03"
"304650",66,TRUE,"2019-05-09"
"322330",66,TRUE,"2019-05-07"
"328080",66,TRUE,"2019-05-02"
"33230",66,TRUE,"2019-05-23"
"342180",66,TRUE,"2019-06-25"
"345090",66,TRUE,"2019-05-27"
"362960",66,TRUE,"2019-04-22"
"391540",66,TRUE,"2019-06-25"
"397350",66,TRUE,"2019-04-11"
"433530",66,TRUE,"2019-05-01"
"437920",66,TRUE,"2019-06-25"
"48190",66,TRUE,"2019-05-23"
"527430",66,TRUE,"2019-05-16"
"535260",66,TRUE,"2019-05-13"
"572410",66,TRUE,"2019-05-13"
"575570",66,TRUE,"2019-06-25"
"584400",66,TRUE,"2019-04-29"
"591370",66,TRUE,"2019-05-01"
"594570",66,TRUE,"2019-05-16"
"110800",65,TRUE,"2019-06-25"
"12100",65,TRUE,"2019-06-25"
"12140",65,TRUE,"2019-06-25"
"12150",65,TRUE,"2019-06-25"
"12200",65,TRUE,"2019-06-25"
"12210",65,TRUE,"2020-06-25"
"12220",65,TRUE,"2019-06-25"
"204100",65,TRUE,"2019-06-25"
"208580",65,TRUE,"2019-05-02"
"245620",65,TRUE,"2019-06-25"
"262150",65,TRUE,"2019-05-27"
"298050",65,TRUE,"2019-06-25"
"32360",65,TRUE,"2019-06-25"
"32370",65,TRUE,"2019-05-02"
"32430",65,TRUE,"2019-05-02"
"32500",65,TRUE,"2019-05-02"
"326410",65,TRUE,"2019-06-25"
"356500",65,TRUE,"2019-05-02"
"393420",65,TRUE,"2019-06-18"
"410980",65,TRUE,"2019-06-25"
"423230",65,TRUE,"2019-05-07"
"433340",65,TRUE,"2019-06-18"
"441550",65,TRUE,"2019-05-02"
"544610",65,TRUE,"2019-06-25"
"6000",65,TRUE,"2019-05-02"
"6020",65,TRUE,"2019-05-02"
"6030",65,TRUE,"2019-05-02"
"6060",65,TRUE,"2019-05-02"
"633460",65,TRUE,"2019-04-13"
"645630",65,TRUE,"2019-05-10"
"665360",65,TRUE,"2019-05-13"
"688470",63,TRUE,"2019-07-27"
"108200",60,TRUE,"2019-06-25"
"200710",60,TRUE,"2019-06-25"
"201870",60,TRUE,"2019-05-23"
"204450",60,TRUE,"2019-04-22"
"228380",60,TRUE,"2019-06-10"
"246620",60,TRUE,"2019-05-16"
"250520",60,TRUE,"2019-05-16"
"252110",60,TRUE,"2019-06-25"
"257170",60,TRUE,"2019-05-16"
"257850",60,TRUE,"2019-11-28"
"2620",60,TRUE,"2019-04-07"
"2630",60,TRUE,"2019-04-07"
"268650",60,TRUE,"2019-06-25"
"274920",60,TRUE,"2019-06-25"
"2870",60,TRUE,"2019-06-25"
"298030",60,TRUE,"2019-06-25"
"300380",60,TRUE,"2019-04-08"
"306130",60,TRUE,"2019-04-07"
"310950",60,TRUE,"2019-04-23"
"311310",60,TRUE,"2019-11-10"
"314980",60,TRUE,"2019-06-25"
"322110",60,TRUE,"2019-06-25"
"322500",60,TRUE,"2019-05-27"
"324270",60,TRUE,"2019-06-25"
"327070",60,TRUE,"2019-04-15"
"327140",60,TRUE,"2019-10-28"
"329050",60,TRUE,"2019-04-25"
"329130",60,TRUE,"2019-06-25"
"330070",60,TRUE,"2019-07-09"
"331670",60,TRUE,"2019-06-25"
"333420",60,TRUE,"2019-06-25"
"333600",60,TRUE,"2019-04-29"
"335670",60,TRUE,"2019-05-16"
"357780",60,TRUE,"2019-05-13"
"362890",60,TRUE,"2019-06-25"
"363090",60,TRUE,"2020-01-22"
"363150",60,TRUE,"2019-06-25"
"363360",60,TRUE,"2019-06-25"
"370730",60,TRUE,"2020-01-22"
"374040",60,TRUE,"2019-04-07"
"381210",60,TRUE,"2019-04-07"
"383120",60,TRUE,"2019-06-17"
"385800",60,TRUE,"2019-04-29"
"394690",60,TRUE,"2019-04-15"
"397060",60,TRUE,"2019-05-15"
"397460",60,TRUE,"2019-06-25"
"412740",60,TRUE,"2019-06-25"
"412830",60,TRUE,"2019-04-29"
"440900",60,TRUE,"2019-05-08"
"447020",60,TRUE,"2019-05-14"
"447990",60,TRUE,"2019-06-25"
"448080",60,TRUE,"2019-06-25"
"459220",60,TRUE,"2019-06-25"
"466560",60,TRUE,"2019-04-23"
"467960",60,TRUE,"2019-06-25"
"468920",60,TRUE,"2019-05-17"
"477160",60,TRUE,"2019-05-02"
"487120",60,TRUE,"2019-05-27"
"492090",60,TRUE,"2019-04-29"
"501300",60,TRUE,"2019-04-07"
"526160",60,TRUE,"2019-05-06"
"527230",60,TRUE,"2019-05-02"
"530070",60,TRUE,"2019-04-18"
"551730",60,TRUE,"2019-06-24"
"552590",60,TRUE,"2019-05-16"
"555160",60,TRUE,"2019-06-25"
"562810",60,TRUE,"2019-06-25"
"567640",60,TRUE,"2019-04-29"
"569860",60,TRUE,"2019-05-09"
"570420",60,TRUE,"2019-06-25"
"571310",60,TRUE,"2019-05-31"
"589290",60,TRUE,"2019-05-27"
"593030",60,TRUE,"2019-06-25"
"619890",60,TRUE,"2019-06-25"
"629690",60,TRUE,"2019-04-15"
"635260",60,TRUE,"2019-06-25"
"644560",60,TRUE,"2019-05-10"
"660160",60,TRUE,"2019-05-30"
"668630",60,TRUE,"2019-05-10"
"683900",60,TRUE,"2019-06-25"
"717790",60,TRUE,"2019-07-06"
"252610",55,TRUE,"2019-06-17"
"268750",55,TRUE,"2019-06-25"
"271240",55,TRUE,"2019-10-14"
"364420",55,TRUE,"2019-06-25"
"386940",55,TRUE,"2019-05-30"
"393430",55,TRUE,"2019-06-25"
"400910",55,TRUE,"2019-04-08"
"434650",55,TRUE,"2019-04-08"
"565860",55,TRUE,"2019-05-20"
"634160",55,TRUE,"2019-04-15"
"291860",52,TRUE,"2019-06-25"
"293180",51,TRUE,"2019-04-23"
"303390",51,TRUE,"2019-04-23"
"313340",51,TRUE,"2019-04-08"
"338530",51,TRUE,"2019-06-25"
"341380",51,TRUE,"2019-06-25"
"343360",51,TRUE,"2019-04-23"
"347560",51,TRUE,"2019-06-25"
"354920",51,TRUE,"2019-06-17"
"357290",51,TRUE,"2019-05-16"
"357900",51,TRUE,"2019-04-22"
"377310",51,TRUE,"2019-06-25"
"384300",51,TRUE,"2019-05-27"
"394870",51,TRUE,"2019-05-31"
"395380",51,TRUE,"2019-05-06"
"400250",51,TRUE,"2019-04-29"
"403560",51,TRUE,"2019-06-25"
"412600",51,TRUE,"2019-06-25"
"423710",51,TRUE,"2019-05-28"
"42680",51,TRUE,"2019-04-07"
"42700",51,TRUE,"2019-04-07"
"42710",51,TRUE,"2019-04-07"
"428950",51,TRUE,"2019-06-25"
"434570",51,TRUE,"2019-05-13"
"438010",51,TRUE,"2019-06-25"
"438030",51,TRUE,"2019-05-28"
"448070",51,TRUE,"2019-04-23"
"448470",51,TRUE,"2019-04-22"
"448780",51,TRUE,"2019-05-16"
"449540",51,TRUE,"2019-06-25"
"449680",51,TRUE,"2020-03-19"
"462030",51,TRUE,"2019-04-29"
"463110",51,TRUE,"2019-04-22"
"463210",51,TRUE,"2019-05-28"
"463220",51,TRUE,"2019-05-28"
"463710",51,TRUE,"2019-04-29"
"468070",51,TRUE,"2019-05-10"
"469730",51,TRUE,"2019-06-25"
"473470",51,TRUE,"2019-05-28"
"485950",51,TRUE,"2019-05-16"
"486150",51,TRUE,"2019-05-28"
"496680",51,TRUE,"2019-04-29"
"500940",51,TRUE,"2019-06-25"
"503820",51,TRUE,"2019-05-03"
"506670",51,TRUE,"2019-05-21"
"507390",51,TRUE,"2019-04-29"
"509110",51,TRUE,"2019-06-25"
"512020",51,TRUE,"2019-05-20"
"512900",51,TRUE,"2019-05-09"
"513570",51,TRUE,"2019-05-13"
"513620",51,TRUE,"2019-04-29"
"515470",51,TRUE,"2019-06-25"
"515690",51,TRUE,"2019-06-25"
"521630",51,TRUE,"2019-06-25"
"525300",51,TRUE,"2019-04-23"
"527770",51,TRUE,"2019-04-29"
"527800",51,TRUE,"2019-05-15"
"533150",51,TRUE,"2019-04-15"
"533340",51,TRUE,"2019-04-07"
"542340",51,TRUE,"2019-08-19"
"545580",51,TRUE,"2019-09-02"
"547960",51,TRUE,"2019-05-03"
"551670",51,TRUE,"2019-05-12"
"554530",51,TRUE,"2019-06-25"
"562760",51,TRUE,"2019-05-17"
"575860",51,TRUE,"2019-04-26"
"576050",51,TRUE,"2019-05-11"
"578260",51,TRUE,"2019-04-15"
"580420",51,TRUE,"2019-05-06"
"582430",51,TRUE,"2019-04-15"
"585560",51,TRUE,"2019-04-23"
"585790",51,TRUE,"2019-04-23"
"595460",51,TRUE,"2019-06-25"
"601340",51,TRUE,"2019-05-22"
"604160",51,TRUE,"2019-04-15"
"606050",51,TRUE,"2019-04-15"
"608560",51,TRUE,"2019-04-15"
"610670",51,TRUE,"2019-04-10"
"614910",51,TRUE,"2019-06-25"
"616360",51,TRUE,"2019-04-15"
"619400",51,TRUE,"2019-05-03"
"619730",51,TRUE,"2019-04-15"
"620940",51,TRUE,"2019-05-06"
"623550",51,TRUE,"2019-06-25"
"625950",51,TRUE,"2019-04-15"
"628860",51,TRUE,"2019-04-15"
"633880",51,TRUE,"2019-04-15"
"10090",50,TRUE,"2019-04-07"
"105600",50,TRUE,"2019-04-07"
"1200",50,TRUE,"2019-05-14"
"202200",50,TRUE,"2019-04-29"
"211820",50,TRUE,"2019-06-25"
"216260",50,TRUE,"2019-06-25"
"220260",50,TRUE,"2019-06-27"
"228760",50,TRUE,"2019-05-09"
"232910",50,TRUE,"2019-05-09"
"234670",50,TRUE,"2019-04-29"
"239120",50,TRUE,"2019-04-29"
"239820",50,TRUE,"2019-06-25"
"241930",50,TRUE,"2019-05-16"
"242760",50,TRUE,"2019-06-25"
"244770",50,TRUE,"2019-06-25"
"246420",50,TRUE,"2019-06-25"
"246900",50,TRUE,"2019-06-25"
"250760",50,TRUE,"2019-05-15"
"250900",50,TRUE,"2019-05-11"
"251150",50,TRUE,"2019-04-29"
"252950",50,TRUE,"2019-04-17"
"253230",50,TRUE,"2019-04-25"
"253900",50,TRUE,"2019-05-20"
"259680",50,TRUE,"2019-06-25"
"2600",50,TRUE,"2019-06-25"
"261180",50,TRUE,"2019-06-25"
"265210",50,TRUE,"2019-06-25"
"266410",50,TRUE,"2020-06-25"
"269470",50,TRUE,"2019-06-25"
"271590",50,TRUE,"2019-05-08"
"275850",50,TRUE,"2019-05-16"
"278890",50,TRUE,"2019-06-25"
"285900",50,TRUE,"2019-06-25"
"286160",50,TRUE,"2019-06-25"
"287980",50,TRUE,"2019-06-25"
"291650",50,TRUE,"2019-04-07"
"292120",50,TRUE,"2019-04-29"
"292140",50,TRUE,"2019-04-29"
"292990",50,TRUE,"2019-12-19"
"296490",50,TRUE,"2019-05-06"
"299460",50,TRUE,"2019-10-28"
"311210",50,TRUE,"2019-04-07"
"311690",50,TRUE,"2019-04-07"
"312750",50,TRUE,"2019-04-29"
"314790",50,TRUE,"2019-05-16"
"324510",50,TRUE,"2019-06-25"
"335620",50,TRUE,"2019-04-15"
"341000",50,TRUE,"2019-05-17"
"344880",50,TRUE,"2019-06-25"
"345350",50,TRUE,"2019-04-29"
"346010",50,TRUE,"2019-05-10"
"349040",50,TRUE,"2019-04-29"
"351510",50,TRUE,"2019-06-25"
"359870",50,TRUE,"2019-06-25"
"365960",50,TRUE,"2019-06-25"
"367520",50,TRUE,"2019-06-25"
"375450",50,TRUE,"2019-12-19"
"376210",50,TRUE,"2019-06-25"
"377530",50,TRUE,"2019-06-25"
"377840",50,TRUE,"2019-06-25"
"382900",50,TRUE,"2019-04-29"
"383980",50,TRUE,"2019-06-25"
"39140",50,TRUE,"2019-06-25"
"39150",50,TRUE,"2019-04-29"
"392780",50,TRUE,"2019-06-25"
"393380",50,TRUE,"2019-06-25"
"394510",50,TRUE,"2019-06-25"
"402710",50,TRUE,"2019-06-25"
"410320",50,TRUE,"2019-04-29"
"410900",50,TRUE,"2019-06-18"
"418650",50,TRUE,"2019-06-25"
"420440",50,TRUE,"2019-06-25"
"420530",50,TRUE,"2019-04-29"
"424030",50,TRUE,"2019-06-25"
"427730",50,TRUE,"2019-06-25"
"435150",50,TRUE,"2019-05-03"
"440650",50,TRUE,"2019-06-04"
"446020",50,TRUE,"2019-04-18"
"449800",50,TRUE,"2019-04-29"
"451340",50,TRUE,"2019-04-16"
"454180",50,TRUE,"2019-06-25"
"455980",50,TRUE,"2019-05-16"
"458710",50,TRUE,"2019-06-25"
"464350",50,TRUE,"2019-04-07"
"464850",50,TRUE,"2019-06-25"
"467120",50,TRUE,"2020-01-23"
"469600",50,TRUE,"2019-05-02"
"474750",50,TRUE,"2019-04-11"
"480650",50,TRUE,"2019-12-19"
"481510",50,TRUE,"2019-06-25"
"483770",50,TRUE,"2019-05-31"
"491530",50,TRUE,"2019-05-31"
"496240",50,TRUE,"2019-04-07"
"502800",50,TRUE,"2019-04-29"
"504050",50,TRUE,"2019-05-03"
"507360",50,TRUE,"2020-01-23"
"511680",50,TRUE,"2019-04-29"
"521150",50,TRUE,"2019-06-13"
"524220",50,TRUE,"2019-04-29"
"528510",50,TRUE,"2019-06-25"
"541210",50,TRUE,"2019-06-25"
"550340",50,TRUE,"2019-04-29"
"552700",50,TRUE,"2019-04-29"
"552920",50,TRUE,"2019-06-10"
"558990",50,TRUE,"2019-06-25"
"559650",50,TRUE,"2019-04-07"
"564530",50,TRUE,"2019-04-15"
"565380",50,TRUE,"2019-10-28"
"566050",50,TRUE,"2019-04-07"
"568220",50,TRUE,"2019-05-27"
"571260",50,TRUE,"2019-04-29"
"571740",50,TRUE,"2019-06-25"
"578080",50,TRUE,"2019-06-25"
"578620",50,TRUE,"2019-06-25"
"580200",50,TRUE,"2019-04-25"
"582550",50,TRUE,"2019-06-25"
"585900",50,TRUE,"2019-06-25"
"597170",50,TRUE,"2019-05-05"
"598330",50,TRUE,"2019-06-25"
"602520",50,TRUE,"2019-04-29"
"606800",50,TRUE,"2019-04-20"
"609150",50,TRUE,"2019-04-29"
"610120",50,TRUE,"2019-05-09"
"620130",50,TRUE,"2019-05-06"
"636480",50,TRUE,"2019-05-12"
"639780",50,TRUE,"2019-04-23"
"639790",50,TRUE,"2019-06-25"
"641780",50,TRUE,"2019-10-07"
"646570",50,TRUE,"2019-06-25"
"650760",50,TRUE,"2019-06-25"
"655780",50,TRUE,"2019-06-25"
"658160",50,TRUE,"2019-06-25"
"658980",50,TRUE,"2019-10-28"
"674940",50,TRUE,"2019-05-30"
"717640",50,TRUE,"2019-04-11"
"7200",50,TRUE,"2019-05-09"
"7940",50,TRUE,"2019-04-07"
"8600",50,TRUE,"2019-06-25"
"98800",50,TRUE,"2019-06-25"
"505460",45,TRUE,"2019-06-18"
"529180",45,TRUE,"2019-04-29"
"610180",45,TRUE,"2019-06-25"
"628890",45,TRUE,"2019-06-25"
"597220",42,TRUE,"2019-06-25"
"108600",40,TRUE,"2019-05-16"
"221100",40,TRUE,"2019-05-15"
"233860",40,TRUE,"2019-06-25"
"252870",40,TRUE,"2019-06-25"
"285920",40,TRUE,"2019-06-25"
"301320",40,TRUE,"2019-06-25"
"326460",40,TRUE,"2019-06-25"
"337320",40,TRUE,"2019-06-25"
"368340",40,TRUE,"2019-04-19"
"375530",40,TRUE,"2019-06-18"
"387990",40,TRUE,"2019-04-07"
"403190",40,TRUE,"2019-06-25"
"413150",40,TRUE,"2019-06-25"
"429050",40,TRUE,"2019-12-24"
"434170",40,TRUE,"2019-06-25"
"445220",40,TRUE,"2019-07-18"
"457140",40,TRUE,"2019-04-16"
"503770",40,TRUE,"2019-05-13"
"527290",40,TRUE,"2019-05-21"
"538680",40,TRUE,"2019-06-25"
"552620",40,TRUE,"2019-05-16"
"588650",40,TRUE,"2019-04-07"
"611790",40,TRUE,"2019-05-06"
"617830",40,TRUE,"2019-05-27"
"663390",40,TRUE,"2019-04-12"
"703700",40,TRUE,"2019-04-29"
"722060",40,TRUE,"2019-04-08"
"251290",35,TRUE,"2019-04-29"
"264710",35,TRUE,"2019-04-07"
"315460",35,TRUE,"2019-06-25"
"361420",35,TRUE,"2019-06-22"
"427100",35,TRUE,"2019-05-31"
"431240",35,TRUE,"2019-04-29"
"467370",35,TRUE,"2019-04-08"
"517790",35,TRUE,"2019-04-15"
"527270",35,TRUE,"2019-05-21"
"553640",35,TRUE,"2019-06-25"
"579230",35,TRUE,"2019-05-20"
"269950",34,TRUE,"2019-06-25"
"311260",34,TRUE,"2019-06-25"
"323220",34,TRUE,"2019-06-25"
